,County,AGR 01 to 10 Pop,AGR 10 to 18 Pop,GeoName,AGR 01 to 10 GDP,AGR 10 to 18 GDP,Unnamed: 6,Unnamed: 7,AGR 01 to 10 Pop.1,AGR 01 to 10 GDP.1,Unnamed: 10,Unnamed: 11,AGR 10 to 18 Pop.1,AGR 10 to 18 GDP.1,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Annualized Population Growth,Annualized GDP Per Capita Growth
412,"Somerset, NJ",0.007994645858430127,0.002705024431925551,"Somerset, NJ",0.007951067153883162,0.03155184963407742,,"Somerset, NJ",0.007994645858430127,0.007951067153883162,,"Somerset, NJ",0.002705024431925551,0.03155184963407742,,,,,,,,,,,,,,
413,"Sonoma, CA",0.004568137148907914,0.003858068649321922,"Sonoma, CA",0.003642510995580217,0.02819053657337034,,"Sonoma, CA",0.004568137148907914,0.003642510995580217,,"Sonoma, CA",0.003858068649321922,0.02819053657337034,,,,,,,,,,,,,,
414,"Spartanburg, SC",0.011689660582602235,0.012253422466463437,"Spartanburg, SC",0.0033914757826638553,0.009472060064304344,,"Spartanburg, SC",0.011689660582602235,0.0033914757826638553,,"Spartanburg, SC",0.012253422466463437,0.009472060064304344,,,,,,,,,,,,,,
415,"Spokane, WA",0.01229494252240837,0.010843697779161499,"Spokane, WA",0.008364539091305634,0.009861091941915312,,"Spokane, WA",0.01229494252240837,0.008364539091305634,,"Spokane, WA",0.010843697779161499,0.009861091941915312,,,,,,,,,,,,,,
416,"Spotsylvania + Fredericksburg, VA*",0.026537133535938562,0.013015218461793987,"Spotsylvania + Fredericksburg, VA*",-0.0029754628639669933,0.005311077585953505,,"Spotsylvania + Fredericksburg, VA*",0.026537133535938562,-0.0029754628639669933,,"Spotsylvania + Fredericksburg, VA*",0.013015218461793987,0.005311077585953505,,,,,,,,,,,,,,
417,"St. Charles, MO",0.02297354090313042,0.012367276052936305,"St. Charles, MO",0.014738403416188595,0.016451888018843563,,"St. Charles, MO",0.02297354090313042,0.014738403416188595,,"St. Charles, MO",0.012367276052936305,0.016451888018843563,,,,,,,,,,,,,,
418,"St. Clair, IL",0.005839564865082858,-0.004358149173189663,"St. Clair, IL",0.01673012871842472,0.005776660097101649,,"St. Clair, IL",0.005839564865082858,0.01673012871842472,,"St. Clair, IL",-0.004358149173189663,0.005776660097101649,,,,,,,,,,,,,,
419,"St. Clair, MI",-0.0018613521590485904,-0.002602050435003167,"St. Clair, MI",0.0042109400849705825,0.009477317162464471,,"St. Clair, MI",-0.0018613521590485904,0.0042109400849705825,,"St. Clair, MI",-0.002602050435003167,0.009477317162464471,,,,,,,,,,,,,,
420,"St. Johns, FL",0.043997232389396235,0.036243394967135245,"St. Johns, FL",-0.008850822407239778,0.0037416224868855874,,"St. Johns, FL",0.043997232389396235,-0.008850822407239778,,"St. Johns, FL",0.036243394967135245,0.0037416224868855874,,,,,,,,,,,,,,
421,"St. Joseph, IN",0.0005457792161567276,0.0018442483622578276,"St. Joseph, IN",0.005879490924299846,0.011268869936106096,,"St. Joseph, IN",0.0005457792161567276,0.005879490924299846,,"St. Joseph, IN",0.0018442483622578276,0.011268869936106096,,,,,,,,,,,,,,
422,"St. Louis (Independent City), MO",-0.00799577125116735,-0.006601794564484842,"St. Louis (Independent City), MO",0.013268143012450606,0.0026799126109071647,,"St. Louis (Independent City), MO",-0.00799577125116735,0.013268143012450606,,"St. Louis (Independent City), MO",-0.006601794564484842,0.0026799126109071647,,,,,,,,,,,,,,
423,"St. Louis, MN",-0.0006457896489396875,-0.00024128490925490187,"St. Louis, MN",0.020458324527576455,0.012641362800976053,,"St. Louis, MN",-0.0006457896489396875,0.020458324527576455,,"St. Louis, MN",-0.00024128490925490187,0.012641362800976053,,,,,,,,,,,,,,
424,"St. Louis, MO",-0.0019170671447319432,-0.000237722514179195,"St. Louis, MO",0.010515432919118828,0.005094218188982147,,"St. Louis, MO",-0.0019170671447319432,0.010515432919118828,,"St. Louis, MO",-0.000237722514179195,0.005094218188982147,,,,,,,,,,,,,,
425,"St. Lucie, FL",0.03827075412666203,0.018067264935236027,"St. Lucie, FL",-0.001589911700916602,0.0018385998794880898,,"St. Lucie, FL",0.03827075412666203,-0.001589911700916602,,"St. Lucie, FL",0.018067264935236027,0.0018385998794880898,,,,,,,,,,,,,,
426,"St. Tammany, LA",0.02036335318173621,0.01204399766627251,"St. Tammany, LA",0.027293356626867382,0.004516885691862704,,"St. Tammany, LA",0.02036335318173621,0.027293356626867382,,"St. Tammany, LA",0.01204399766627251,0.004516885691862704,,,,,,,,,,,,,,
427,"Stafford, VA",0.03137513491436317,0.01817623529182555,"Stafford, VA",0.021856761835989724,0.0015960390880795927,,"Stafford, VA",0.03137513491436317,0.021856761835989724,,"Stafford, VA",0.01817623529182555,0.0015960390880795927,,,,,,,,,,,,,,
428,"Stanislaus, CA",0.011748241964316453,0.008170021489686041,"Stanislaus, CA",0.005567306541361727,0.021713361435245826,,"Stanislaus, CA",0.011748241964316453,0.005567306541361727,,"Stanislaus, CA",0.008170021489686041,0.021713361435245826,,,,,,,,,,,,,,
429,"Stark, OH",-0.0005696697772317183,-0.0012680514845859747,"Stark, OH",-0.002258480314743405,0.01582244959512824,,"Stark, OH",-0.0005696697772317183,-0.002258480314743405,,"Stark, OH",-0.0012680514845859747,0.01582244959512824,,,,,,,,,,,,,,
430,"Stearns, MN",0.012138750144433663,0.006881519726385621,"Stearns, MN",0.0028761420308884844,0.01232772533331672,,"Stearns, MN",0.012138750144433663,0.0028761420308884844,,"Stearns, MN",0.006881519726385621,0.01232772533331672,,,,,,,,,,,,,,
431,"Strafford, NH",0.008282204712669383,0.006829457050736343,"Strafford, NH",0.0076274898374499855,0.01569511658239242,,"Strafford, NH",0.008282204712669383,0.0076274898374499855,,"Strafford, NH",0.006829457050736343,0.01569511658239242,,,,,,,,,,,,,,
432,"Suffolk, MA",0.003995623943505278,0.013380631863662673,"Suffolk, MA",-0.002674943341992586,0.014505408310353296,,"Suffolk, MA",0.003995623943505278,-0.002674943341992586,,"Suffolk, MA",0.013380631863662673,0.014505408310353296,,,,,,,,,,,,,,
433,"Suffolk, NY",0.0039349829613408716,-0.0011161793886411697,"Suffolk, NY",0.019585278765132497,0.006926188707195857,,"Suffolk, NY",0.0039349829613408716,0.019585278765132497,,"Suffolk, NY",-0.0011161793886411697,0.006926188707195857,,,,,,,,,,,,,,
434,"Sullivan, TN",0.002898229190250401,0.0007317846471694978,"Sullivan, TN",0.006082353138954,0.0011861070091350179,,"Sullivan, TN",0.002898229190250401,0.006082353138954,,"Sullivan, TN",0.0007317846471694978,0.0011861070091350179,,,,,,,,,,,,,,
435,"Summit, OH",-0.0005947630013974914,6.275783910547617e-05,"Summit, OH",0.009701854324261294,0.011255951445592993,,"Summit, OH",-0.0005947630013974914,0.009701854324261294,,"Summit, OH",6.275783910547617e-05,0.011255951445592993,,,,,,,,,,,,,,
436,"Sumner, TN",0.021024373660249562,0.01882385447335544,"Sumner, TN",0.005328082779611831,0.02189651758397826,,"Sumner, TN",0.021024373660249562,0.005328082779611831,,"Sumner, TN",0.01882385447335544,0.02189651758397826,,,,,,,,,,,,,,
437,"Sumter, FL",0.060021115154836435,0.03972574102566617,"Sumter, FL",0.014114547026874424,0.003063752134126352,,"Sumter, FL",0.060021115154836435,0.014114547026874424,,"Sumter, FL",0.03972574102566617,0.003063752134126352,,,,,,,,,,,,,,
438,"Sussex, DE",0.023580402605285933,0.018577811072803874,"Sussex, DE",-0.018322494003026102,0.036251903434117105,,"Sussex, DE",0.023580402605285933,-0.018322494003026102,,"Sussex, DE",0.018577811072803874,0.036251903434117105,,,,,,,,,,,,,,
439,"Sussex, NJ",0.002130103115137283,-0.0069074352551299345,"Sussex, NJ",0.008575154095240123,0.011284028321415951,,"Sussex, NJ",0.002130103115137283,0.008575154095240123,,"Sussex, NJ",-0.0069074352551299345,0.011284028321415951,,,,,,,,,,,,,,
440,"Tangipahoa, LA",0.01999297976539327,0.012123922430507417,"Tangipahoa, LA",0.029702978185643936,-0.009382532914920971,,"Tangipahoa, LA",0.01999297976539327,0.029702978185643936,,"Tangipahoa, LA",0.012123922430507417,-0.009382532914920971,,,,,,,,,,,,,,
441,"Tarrant, TX",0.02230657017255444,0.017306804332362313,"Tarrant, TX",0.011096238491547616,0.008478895640794404,,"Tarrant, TX",0.02230657017255444,0.011096238491547616,,"Tarrant, TX",0.017306804332362313,0.008478895640794404,,,,,,,,,,,,,,
442,"Taylor, TX",0.005111819373784243,0.005402743819165057,"Taylor, TX",0.02263325211985645,0.011133685263551962,,"Taylor, TX",0.005111819373784243,0.02263325211985645,,"Taylor, TX",0.005402743819165057,0.011133685263551962,,,,,,,,,,,,,,
443,"Tazewell, IL",0.005927327258566706,-0.002943736810987807,"Tazewell, IL",0.04058278791075032,-0.010622067834598958,,"Tazewell, IL",0.005927327258566706,0.04058278791075032,,"Tazewell, IL",-0.002943736810987807,-0.010622067834598958,,,,,,,,,,,,,,
444,"Thurston, WA",0.019612459827225592,0.01563117032840733,"Thurston, WA",0.0028959133866564013,0.007318398955406424,,"Thurston, WA",0.019612459827225592,0.0028959133866564013,,"Thurston, WA",0.01563117032840733,0.007318398955406424,,,,,,,,,,,,,,
445,"Tippecanoe, IN",0.01522272960168558,0.013725573346322406,"Tippecanoe, IN",0.003426851146324905,0.004369115386045008,,"Tippecanoe, IN",0.01522272960168558,0.003426851146324905,,"Tippecanoe, IN",0.013725573346322406,0.004369115386045008,,,,,,,,,,,,,,
446,"Tolland, CT",0.010946166366022858,-0.0019010276967029727,"Tolland, CT",0.004817607519639333,-0.002571430259294294,,"Tolland, CT",0.010946166366022858,0.004817607519639333,,"Tolland, CT",-0.0019010276967029727,-0.002571430259294294,,,,,,,,,,,,,,
447,"Travis, TX",0.02231718315148723,0.024297421243271167,"Travis, TX",0.02088903848476842,0.02370337836651193,,"Travis, TX",0.02231718315148723,0.02088903848476842,,"Travis, TX",0.024297421243271167,0.02370337836651193,,,,,,,,,,,,,,
448,"Trumbull, OH",-0.0072265215036505515,-0.006839297915847697,"Trumbull, OH",-0.005528996878703896,0.009882528038538174,,"Trumbull, OH",-0.0072265215036505515,-0.005528996878703896,,"Trumbull, OH",-0.006839297915847697,0.009882528038538174,,,,,,,,,,,,,,
449,"Tulare, CA",0.019240475929023226,0.006311217386229417,"Tulare, CA",0.0059831117275319645,0.026636196292451064,,"Tulare, CA",0.019240475929023226,0.0059831117275319645,,"Tulare, CA",0.006311217386229417,0.026636196292451064,,,,,,,,,,,,,,
450,"Tulsa, OK",0.007398172625673327,0.00868807621905554,"Tulsa, OK",0.004121083916329482,0.023117207315451527,,"Tulsa, OK",0.007398172625673327,0.004121083916329482,,"Tulsa, OK",0.00868807621905554,0.023117207315451527,,,,,,,,,,,,,,
451,"Tuscaloosa, AL",0.01740288361921749,0.008653385745065245,"Tuscaloosa, AL",0.0036244094961801476,-0.005803249098404684,,"Tuscaloosa, AL",0.01740288361921749,0.0036244094961801476,,"Tuscaloosa, AL",0.008653385745065245,-0.005803249098404684,,,,,,,,,,,,,,
452,"Ulster, NY",0.002447324072528234,-0.0026350657539390143,"Ulster, NY",0.020232939392099247,0.0055115796203364376,,"Ulster, NY",0.002447324072528234,0.020232939392099247,,"Ulster, NY",-0.0026350657539390143,0.0055115796203364376,,,,,,,,,,,,,,
453,"Union, NC",0.04877224039130179,0.019516733523923246,"Union, NC",-0.035326027596325194,0.006220159617494669,,"Union, NC",0.04877224039130179,-0.035326027596325194,,"Union, NC",0.019516733523923246,0.006220159617494669,,,,,,,,,,,,,,
454,"Union, NJ",0.0023672084268000493,0.004704816413612756,"Union, NJ",-0.023870303198784026,0.007492666915874802,,"Union, NJ",0.0023672084268000493,-0.023870303198784026,,"Union, NJ",0.004704816413612756,0.007492666915874802,,,,,,,,,,,,,,
455,United States,0.009154511577157853,0.007034131435186053,United States,0.008958382500874551,0.015359801672757856,,United States,0.009154511577157853,0.008958382500874551,,United States,0.007034131435186053,0.015359801672757856,,,,,,,,,,,,,,
456,"Utah, UT",0.03376101436950352,0.022686665889438684,"Utah, UT",0.010960814321765211,0.02830895475537365,,"Utah, UT",0.03376101436950352,0.010960814321765211,,"Utah, UT",0.022686665889438684,0.02830895475537365,,,,,,,,,,,,,,
457,"Vanderburgh, IN",0.004675021423495407,0.0007846435341718472,"Vanderburgh, IN",0.003419041746726803,0.006588313785826028,,"Vanderburgh, IN",0.004675021423495407,0.003419041746726803,,"Vanderburgh, IN",0.0007846435341718472,0.006588313785826028,,,,,,,,,,,,,,
458,"Ventura, CA",0.008195591086216147,0.0038614864304968854,"Ventura, CA",0.02316161125891436,0.01041854638911932,,"Ventura, CA",0.008195591086216147,0.02316161125891436,,"Ventura, CA",0.0038614864304968854,0.01041854638911932,,,,,,,,,,,,,,
459,"Virginia Beach (Independent City), VA",0.0026837126073051554,0.0031923888795180044,"Virginia Beach (Independent City), VA",0.01497113497257807,0.0051447996477049784,,"Virginia Beach (Independent City), VA",0.0026837126073051554,0.01497113497257807,,"Virginia Beach (Independent City), VA",0.0031923888795180044,0.0051447996477049784,,,,,,,,,,,,,,
460,"Volusia, FL",0.010245487765335293,0.012831114326125714,"Volusia, FL",0.012241799604712167,0.0044048748362313095,,"Volusia, FL",0.010245487765335293,0.012241799604712167,,"Volusia, FL",0.012831114326125714,0.0044048748362313095,,,,,,,,,,,,,,
461,"Wake, NC",0.03649504560216177,0.02352662029657293,"Wake, NC",-0.003549908481128683,0.0197438813522679,,"Wake, NC",0.03649504560216177,-0.003549908481128683,,"Wake, NC",0.02352662029657293,0.0197438813522679,,,,,,,,,,,,,,
462,"Warren, KY",0.021733735095013307,0.01742066177929469,"Warren, KY",0.007351954012127626,-0.0032717773094951275,,"Warren, KY",0.021733735095013307,0.007351954012127626,,"Warren, KY",0.01742066177929469,-0.0032717773094951275,,,,,,,,,,,,,,
463,"Warren, OH",0.027063132600849027,0.010564853749208458,"Warren, OH",0.009466581994493684,0.02279945612026424,,"Warren, OH",0.027063132600849027,0.009466581994493684,,"Warren, OH",0.010564853749208458,0.02279945612026424,,,,,,,,,,,,,,
464,"Washington, AR",0.025148460486752233,0.018886440044959096,"Washington, AR",-0.0016684873206513906,0.008903985578214924,,"Washington, AR",0.025148460486752233,-0.0016684873206513906,,"Washington, AR",0.018886440044959096,0.008903985578214924,,,,,,,,,,,,,,
465,"Washington, MD",0.011663632212796538,0.0026756094557076615,"Washington, MD",0.009654782820895269,0.01407241220992339,,"Washington, MD",0.011663632212796538,0.009654782820895269,,"Washington, MD",0.0026756094557076615,0.01407241220992339,,,,,,,,,,,,,,
466,"Washington, MN",0.015957342864720392,0.010227962778089017,"Washington, MN",0.002782281422960109,0.0017302775233056789,,"Washington, MN",0.015957342864720392,0.002782281422960109,,"Washington, MN",0.010227962778089017,0.0017302775233056789,,,,,,,,,,,,,,
467,"Washington, OR",0.016060745174229396,0.014745738455996804,"Washington, OR",0.06024728931209844,0.02287592509659686,,"Washington, OR",0.016060745174229396,0.06024728931209844,,"Washington, OR",0.014745738455996804,0.02287592509659686,,,,,,,,,,,,,,
468,"Washington, PA",0.0025710006313914846,-0.0003509108942486572,"Washington, PA",0.042746140204349414,0.05763237823324374,,"Washington, PA",0.0025710006313914846,0.042746140204349414,,"Washington, PA",-0.0003509108942486572,0.05763237823324374,,,,,,,,,,,,,,
469,"Washington, TN",0.015134594541402757,0.005204074345396936,"Washington, TN",0.005190224455141612,0.014487517038172415,,"Washington, TN",0.015134594541402757,0.005190224455141612,,"Washington, TN",0.005204074345396936,0.014487517038172415,,,,,,,,,,,,,,
470,"Washington, UT",0.04328429602505124,0.02732395177076863,"Washington, UT",-0.008365749848321391,0.02693158288240638,,"Washington, UT",0.04328429602505124,-0.008365749848321391,,"Washington, UT",0.02732395177076863,0.02693158288240638,,,,,,,,,,,,,,
471,"Washington, WI",0.011210495848114732,0.0034674412445439007,"Washington, WI",0.011001584291101096,0.012590820591258378,,"Washington, WI",0.011210495848114732,0.011001584291101096,,"Washington, WI",0.0034674412445439007,0.012590820591258378,,,,,,,,,,,,,,
472,"Washoe, NV",0.020359040368102654,0.012415315490015066,"Washoe, NV",-0.012131878112606076,-0.0011281690980994297,,"Washoe, NV",0.020359040368102654,-0.012131878112606076,,"Washoe, NV",0.012415315490015066,-0.0011281690980994297,,,,,,,,,,,,,,
473,"Washtenaw, MI",0.00558836869606516,0.00887067331686886,"Washtenaw, MI",-0.009234764905380888,0.012733055640174795,,"Washtenaw, MI",0.00558836869606516,-0.009234764905380888,,"Washtenaw, MI",0.00887067331686886,0.012733055640174795,,,,,,,,,,,,,,
474,"Waukesha, WI",0.00722113124048307,0.00412312505984902,"Waukesha, WI",0.0092645576602024,0.016061815214167607,,"Waukesha, WI",0.00722113124048307,0.0092645576602024,,"Waukesha, WI",0.00412312505984902,0.016061815214167607,,,,,,,,,,,,,,
475,"Wayne, MI",-0.013061744303118017,-0.004282426007043982,"Wayne, MI",-0.0006169482628951561,0.019014895030781576,,"Wayne, MI",-0.013061744303118017,-0.0006169482628951561,,"Wayne, MI",-0.004282426007043982,0.019014895030781576,,,,,,,,,,,,,,
476,"Webb, TX",0.025538279899989025,0.011701081982416373,"Webb, TX",-0.02386606253528767,0.04528348053992981,,"Webb, TX",0.025538279899989025,-0.02386606253528767,,"Webb, TX",0.011701081982416373,0.04528348053992981,,,,,,,,,,,,,,
477,"Weber, UT",0.016654276136740753,0.012482574479409037,"Weber, UT",0.01202150468759422,0.00516342863071384,,"Weber, UT",0.016654276136740753,0.01202150468759422,,"Weber, UT",0.012482574479409037,0.00516342863071384,,,,,,,,,,,,,,
478,"Weld, CO*",0.03145626449420069,0.02688638331465354,"Weld, CO*",0.006589106118623178,0.05919164077407513,,"Weld, CO*",0.03145626449420069,0.006589106118623178,,"Weld, CO*",0.02688638331465354,0.05919164077407513,,,,,,,,,,,,,,
479,"Westchester, NY",0.0022522130560345133,0.002215601556659008,"Westchester, NY",0.012334176259455543,0.014962275117119672,,"Westchester, NY",0.0022522130560345133,0.012334176259455543,,"Westchester, NY",0.002215601556659008,0.014962275117119672,,,,,,,,,,,,,,
480,"Westmoreland, PA",-0.0010750447423865106,-0.00506462218556003,"Westmoreland, PA",0.01803889390547475,0.012325625721009148,,"Westmoreland, PA",-0.0010750447423865106,0.01803889390547475,,"Westmoreland, PA",-0.00506462218556003,0.012325625721009148,,,,,,,,,,,,,,
481,"Whatcom, WA",0.018316131597290397,0.014240140532377099,"Whatcom, WA",0.01672306063785811,0.015220635973414831,,"Whatcom, WA",0.018316131597290397,0.01672306063785811,,"Whatcom, WA",0.014240140532377099,0.015220635973414831,,,,,,,,,,,,,,
482,"Wichita, TX",0.0008551030108896462,0.0002501602225717381,"Wichita, TX",0.008521123228558913,0.0044940969584152946,,"Wichita, TX",0.0008551030108896462,0.008521123228558913,,"Wichita, TX",0.0002501602225717381,0.0044940969584152946,,,,,,,,,,,,,,
483,"Will, IL",0.027860348783089073,0.0024631262474454907,"Will, IL",0.0019970979431400693,0.022676217659721942,,"Will, IL",0.027860348783089073,0.0019970979431400693,,"Will, IL",0.0024631262474454907,0.022676217659721942,,,,,,,,,,,,,,
484,"Williamson, TN",0.03720621044391881,0.029159219545387804,"Williamson, TN",0.03354380705323723,0.03887859519692194,,"Williamson, TN",0.03720621044391881,0.03354380705323723,,"Williamson, TN",0.029159219545387804,0.03887859519692194,,,,,,,,,,,,,,
485,"Williamson, TX",0.04908962920680904,0.036235800817103536,"Williamson, TX",0.009740698299917083,0.011180585956523714,,"Williamson, TX",0.04908962920680904,0.009740698299917083,,"Williamson, TX",0.036235800817103536,0.011180585956523714,,,,,,,,,,,,,,
486,"Wilson, TN",0.026011429284193754,0.02581604947541294,"Wilson, TN",0.021638424162898184,0.011379044095791047,,"Wilson, TN",0.026011429284193754,0.021638424162898184,,"Wilson, TN",0.02581604947541294,0.011379044095791047,,,,,,,,,,,,,,
487,"Winnebago, IL",0.0058450014630446745,-0.004740504195197781,"Winnebago, IL",0.001860318691274454,0.009196539235776457,,"Winnebago, IL",0.0058450014630446745,0.001860318691274454,,"Winnebago, IL",-0.004740504195197781,0.009196539235776457,,,,,,,,,,,,,,
488,"Winnebago, WI",0.00610531234252254,0.002925973327058129,"Winnebago, WI",0.007236095332538106,0.004045864392398624,,"Winnebago, WI",0.00610531234252254,0.007236095332538106,,"Winnebago, WI",0.002925973327058129,0.004045864392398624,,,,,,,,,,,,,,
489,"Wood, OH",0.003536604140456312,0.004632337974630696,"Wood, OH",0.01571660139170339,0.012544870576159273,,"Wood, OH",0.003536604140456312,0.01571660139170339,,"Wood, OH",0.004632337974630696,0.012544870576159273,,,,,,,,,,,,,,
490,"Worcester, MA",0.005593615717754519,0.0046762976022571845,"Worcester, MA",0.011921167707165337,0.012762324673443848,,"Worcester, MA",0.005593615717754519,0.011921167707165337,,"Worcester, MA",0.0046762976022571845,0.012762324673443848,,,,,,,,,,,,,,
491,"Wright, MN",0.03235791315800318,0.010826224825263298,"Wright, MN",-0.007732141982105589,0.011583800716918002,,"Wright, MN",0.03235791315800318,-0.007732141982105589,,"Wright, MN",0.010826224825263298,0.011583800716918002,,,,,,,,,,,,,,
492,"Wyandotte, KS",-0.0005153213251383182,0.0059676831074835235,"Wyandotte, KS",0.018376751461335772,0.01362810349366117,,"Wyandotte, KS",-0.0005153213251383182,0.018376751461335772,,"Wyandotte, KS",0.0059676831074835235,0.01362810349366117,,,,,,,,,,,,,,
493,"Yakima, WA",0.010295817115439698,0.0036263315009732455,"Yakima, WA",0.016433681424746327,0.012894748144291368,,"Yakima, WA",0.010295817115439698,0.016433681424746327,,"Yakima, WA",0.0036263315009732455,0.012894748144291368,,,,,,,,,,,,,,
494,"Yavapai, AZ",0.022538259195685306,0.011936887369275562,"Yavapai, AZ",0.0031103210563077077,0.007616796160390571,,"Yavapai, AZ",0.022538259195685306,0.0031103210563077077,,"Yavapai, AZ",0.011936887369275562,0.007616796160390571,,,,,,,,,,,,,,
495,"Yellowstone, MT",0.014115741653248248,0.009570410507954374,"Yellowstone, MT",0.006942984525384777,0.011409495717048745,,"Yellowstone, MT",0.014115741653248248,0.006942984525384777,,"Yellowstone, MT",0.009570410507954374,0.011409495717048745,,,,,,,,,,,,,,
496,"Yolo, CA",0.015339564058934219,0.011536363459988985,"Yolo, CA",-0.0014375838385992656,0.022336070547636533,,"Yolo, CA",0.015339564058934219,-0.0014375838385992656,,"Yolo, CA",0.011536363459988985,0.022336070547636533,,,,,,,,,,,,,,
497,"York, ME",0.0034125414384227337,0.0056015839115139965,"York, ME",0.00940560619673425,0.011432645311339362,,"York, ME",0.0034125414384227337,0.00940560619673425,,"York, ME",0.0056015839115139965,0.011432645311339362,,,,,,,,,,,,,,
498,"York, PA",0.013537809123251865,0.0036479354326552915,"York, PA",0.008561159786678152,0.0007051387825205424,,"York, PA",0.013537809123251865,0.008561159786678152,,"York, PA",0.0036479354326552915,0.0007051387825205424,,,,,,,,,,,,,,
499,"York, SC",0.03318853039886971,0.023932332573808113,"York, SC",-0.009088203480443036,0.010294581659229918,,"York, SC",0.03318853039886971,-0.009088203480443036,,"York, SC",0.023932332573808113,0.010294581659229918,,,,,,,,,,,,,,
500,"Yuma, AZ*",0.021441437678288766,0.009202822316215276,"Yuma, AZ",0.014548644407141653,0.012486212161062493,,"Yuma, AZ*",0.021441437678288766,0.014548644407141653,,"Yuma, AZ*",0.009202822316215276,0.012486212161062493,,,,,,,,,,,,,,
